,vehicle_number,data_type,created_timestamp,lat,long,data_timestamp,vehicle_mode,odometer,speed,soc,dte,ac_status
657,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:29,Drive,48689,0,47,61,Off
658,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 5:31,,,01-02-20 5:30,,,,,,
659,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:30,Idle,30857,0,100,140,Off
660,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:29,Idle,20283,0,100,140,Off
661,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:29,Idle,31632,0,52,68,Off
662,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 5:31,28.4635522,77.50695962,01-02-20 5:13,,,,,,
663,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:31,Idle,28280,0,40,52,Off
664,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:31,Idle,22628,0,93,123,Off
665,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 5:31,,,01-02-20 5:31,,,,,,
666,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:29,Drive,38561,0,67,93,On
667,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,31-01-20 14:03,Idle,32051,0,42,56,Off
668,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
669,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:31,Idle,38022,0,100,140,Off
670,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,31-01-20 17:12,Drive,29305,1,1,0,Off
671,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:29,Idle,21741,0,100,139,Off
672,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:30,FC,33000,0,69,96,Off
673,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:30,Idle,30538,0,100,139,Off
674,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 5:31,,,01-02-20 5:31,Idle,32614,0,100,140,Off
675,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49527758,77.08536488,01-02-20 6:58,,,,,,
676,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:59,,,,,,
677,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.40969185,77.00043632,01-02-20 6:57,,,,,,
678,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49702123,77.0826357,01-02-20 6:58,,,,,,
679,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.4635522,77.50695962,01-02-20 5:13,,,,,,
680,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:58,,,,,,
681,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:57,,,,,,
682,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:25,,,,,,
683,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,31-01-20 17:12,,,,,,
684,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:59,,,,,,
685,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:59,,,,,,
686,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:57,Idle,20283,0,100,140,Off
687,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.43450358,77.10569995,01-02-20 6:59,,,,,,
688,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.43546632,77.04818853,31-01-20 14:03,,,,,,
689,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:58,,,,,,
690,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:57,,,,,,
691,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:59,Drive,38590,39.3,41,55,On
692,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
693,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.46433063,77.50894707,01-02-20 6:25,,,,,,
694,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:57,,,,,,
695,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:58,FC,33000,0,99,138,Off
696,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49671335,77.0839326,01-02-20 6:59,,,,,,
697,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49702273,77.0827055,31-01-20 17:12,,,,,,
698,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49682235,77.08269935,01-02-20 6:58,,,,,,
699,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:59,,,,,,
700,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,31-01-20 14:03,,,,,,
701,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49601123,77.08426122,01-02-20 6:57,,,,,,
702,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:58,,,,,,
703,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:59,Idle,30538,0,100,139,Off
704,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:59,0,0,01-02-20 6:59,,,,,,
705,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 5:13,,,,,,
706,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:58,Idle,21741,0,100,139,Off
707,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,31-01-20 17:12,Drive,29305,1,1,0,Off
708,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:59,Idle,32614,0,100,140,Off
709,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49569108,77.08496838,01-02-20 6:57,,,,,,
710,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.49718135,77.0828334,01-02-20 6:58,,,,,,
711,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:58,Idle,30857,0,100,140,Off
712,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:57,Idle,31632,0,51,66,Off
713,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:59,FC,28280,0,93,130,Off
714,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:59,,,01-02-20 6:58,,,,,,
715,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:59,28.55443323,77.32769118,01-02-20 6:59,,,,,,
716,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,31-01-20 14:03,Idle,32051,0,42,56,Off
717,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:58,Idle,22628,0,98,137,Off
718,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
719,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:59,,,01-02-20 6:57,Idle,38022,0,100,140,Off
720,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.56103838,77.33718028,01-02-20 6:57,,,,,,
721,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.46433063,77.50894707,01-02-20 6:25,,,,,,
722,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:56,,,,,,
723,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:55,,,,,,
724,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:56,Idle,30857,0,100,140,Off
725,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49718135,77.0828334,01-02-20 6:56,,,,,,
726,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49601123,77.08426122,01-02-20 6:55,,,,,,
727,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:57,0,0,01-02-20 6:57,,,,,,
728,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49702273,77.0827055,31-01-20 17:12,,,,,,
729,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49682235,77.08269935,01-02-20 6:56,,,,,,
730,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49671335,77.0839326,01-02-20 6:57,,,,,,
731,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:55,,,,,,
732,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:57,,,,,,
733,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:57,,,,,,
734,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:56,,,,,,
735,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 5:13,,,,,,
736,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,31-01-20 14:03,,,,,,
737,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:25,,,,,,
738,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:55,,,,,,
739,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49527758,77.08536488,01-02-20 6:56,,,,,,
740,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49569108,77.08496838,01-02-20 6:55,,,,,,
741,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:56,,,,,,
742,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:55,Idle,20283,0,100,140,Off
743,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:56,,,,,,
744,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.4635522,77.50695962,01-02-20 5:13,,,,,,
745,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.43450358,77.10569995,01-02-20 6:57,,,,,,
746,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.49702123,77.0826357,01-02-20 6:56,,,,,,
747,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.40969362,77.00043592,01-02-20 6:55,,,,,,
748,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:57,28.43546632,77.04818853,31-01-20 14:03,,,,,,
749,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,31-01-20 17:12,,,,,,
750,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:57,,,,,,
751,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:57,,,01-02-20 6:57,,,,,,
752,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:55,Idle,31632,0,51,66,Off
753,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:57,FC,28280,0,91,128,Off
754,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:56,Idle,22628,0,98,137,Off
755,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
756,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,31-01-20 14:03,Idle,32051,0,42,56,Off
757,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
758,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:57,Drive,38588,34.7,42,57,On
759,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:55,Idle,38022,0,100,140,Off
760,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:56,FC,33000,0,99,138,Off
761,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:56,Idle,21741,0,100,139,Off
762,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:57,Idle,30538,0,100,139,Off
763,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,31-01-20 17:12,Drive,29305,1,1,0,Off
764,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:57,,,01-02-20 6:57,Idle,32614,0,100,140,Off
765,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.46433063,77.50894707,01-02-20 6:25,,,,,,
766,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.56135832,77.33790937,01-02-20 6:55,,,,,,
767,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:54,,,,,,
768,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49601123,77.08426122,01-02-20 6:53,,,,,,
769,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:53,,,,,,
770,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:54,Idle,30857,0,100,140,Off
771,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:53,Idle,20283,0,100,140,Off
772,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49527758,77.08536488,01-02-20 6:54,,,,,,
773,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:55,,,,,,
774,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:25,,,,,,
775,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49569108,77.08496838,01-02-20 6:53,,,,,,
776,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49718135,77.0828334,01-02-20 6:54,,,,,,
777,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:53,,,,,,
778,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.40969305,77.00043548,01-02-20 6:53,,,,,,
779,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:53,,,,,,
780,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49671335,77.0839326,01-02-20 6:55,,,,,,
781,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:55,,,,,,
782,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:54,,,,,,
783,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49682235,77.08269935,01-02-20 6:54,,,,,,
784,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49702273,77.0827055,31-01-20 17:12,,,,,,
785,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,31-01-20 14:03,,,,,,
786,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 5:13,,,,,,
787,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:55,0,0,01-02-20 6:55,,,,,,
788,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
789,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:55,Drive,38588,0,43,57,On
790,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,31-01-20 17:12,,,,,,
791,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:54,,,,,,
792,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.43546632,77.04818853,31-01-20 14:03,,,,,,
793,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.49702123,77.0826357,01-02-20 6:54,,,,,,
794,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:53,Idle,38022,0,100,140,Off
795,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:54,,,,,,
796,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:53,Idle,31632,0,51,66,Off
797,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:54,FC,33000,0,99,138,Off
798,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:55,,,,,,
799,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.43450358,77.10569995,01-02-20 6:55,,,,,,
800,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:55,28.4635522,77.50695962,01-02-20 5:13,,,,,,
801,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:55,,,01-02-20 6:55,,,,,,
802,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:55,FC,28280,0,90,126,Off
803,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:54,Idle,22628,0,98,137,Off
804,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,31-01-20 14:03,Idle,32051,0,42,56,Off
805,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
806,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:54,Idle,21741,0,100,139,Off
807,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,31-01-20 17:12,Drive,29305,1,1,0,Off
808,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:55,Idle,30538,0,100,139,Off
809,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:55,,,01-02-20 6:55,Idle,32614,0,100,140,Off
810,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:25,,,,,,
811,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49601123,77.08426122,01-02-20 6:51,,,,,,
812,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.56146373,77.33883537,01-02-20 6:53,,,,,,
813,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.46433063,77.50894707,01-02-20 6:25,,,,,,
814,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:52,,,,,,
815,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:51,,,,,,
816,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:53,0,0,01-02-20 6:53,,,,,,
817,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49702273,77.0827055,31-01-20 17:12,,,,,,
818,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49682235,77.08269935,01-02-20 6:52,,,,,,
819,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49671335,77.0839326,01-02-20 6:53,,,,,,
820,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49718135,77.0828334,01-02-20 6:52,,,,,,
821,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 5:13,,,,,,
822,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,31-01-20 14:03,,,,,,
823,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:51,,,,,,
824,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:52,,,,,,
825,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:53,,,,,,
826,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
827,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:52,Idle,30857,0,100,140,Off
828,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49527758,77.08536488,01-02-20 6:52,,,,,,
829,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49569108,77.08496838,01-02-20 6:51,,,,,,
830,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:53,,,,,,
831,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:51,,,,,,
832,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.43450358,77.10569995,01-02-20 6:53,,,,,,
833,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.4635522,77.50695962,01-02-20 5:13,,,,,,
834,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.43546632,77.04818853,31-01-20 14:03,,,,,,
835,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.49702123,77.0826357,01-02-20 6:52,,,,,,
836,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:53,28.40969113,77.00043282,01-02-20 6:51,,,,,,
837,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:53,,,,,,
838,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:52,,,,,,
839,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:53,,,,,,
840,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,31-01-20 17:12,,,,,,
841,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:53,,,01-02-20 6:52,,,,,,
842,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
843,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,31-01-20 14:03,Idle,32051,0,42,56,Off
844,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:52,Idle,22628,0,98,137,Off
845,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:53,Drive,38588,22.2,43,58,On
846,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:51,Idle,31632,0,51,66,Off
847,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:51,Idle,20283,0,100,140,Off
848,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:53,FC,28280,0,89,124,Off
849,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:52,FC,33000,0,99,138,Off
850,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:51,Idle,38022,0,100,140,Off
851,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:53,Idle,30538,0,100,139,Off
852,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,31-01-20 17:12,Drive,29305,1,1,0,Off
853,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:52,Idle,21741,0,100,139,Off
854,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:53,,,01-02-20 6:53,Idle,32614,0,100,140,Off
855,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.56119248,77.3482914,01-02-20 6:51,,,,,,
856,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.46433063,77.50894707,01-02-20 6:25,,,,,,
857,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:50,,,,,,
858,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:50,Idle,30857,0,100,140,Off
859,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49601123,77.08426122,01-02-20 6:49,,,,,,
860,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49718135,77.0828334,01-02-20 6:50,,,,,,
861,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49671335,77.0839326,01-02-20 6:51,,,,,,
862,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:49,,,,,,
863,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:51,,,,,,
864,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:49,,,,,,
865,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49527758,77.08536488,01-02-20 6:50,,,,,,
866,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49569108,77.08496838,01-02-20 6:49,,,,,,
867,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:51,0,0,01-02-20 6:51,,,,,,
868,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49682235,77.08269935,01-02-20 6:50,,,,,,
869,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:51,,,,,,
870,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:25,,,,,,
871,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:49,,,,,,
872,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49702273,77.0827055,31-01-20 17:12,,,,,,
873,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,31-01-20 14:03,,,,,,
874,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:49,Idle,31632,0,51,66,Off
875,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:50,,,,,,
